eco	name	fen	moves	whiteWins	blackWins	draws
B27	Pterodactyl Defense: Western, Pterodactyl	rnb1k1nr/pp1pppbp/6p1/q1p5/3PP3/2P2N2/PP3PPP/RNBQKB1R w KQkq -	e2e4 c7c5 g1f3 g7g6 c2c3 f8g7 d2d4 d8a5	7	7	14
B27	Pterodactyl Defense: Western, Rhamphorhynchus	rnb1k1nr/pp1pppbp/6p1/q1P5/4P3/5N2/PPP2PPP/RNBQKB1R w KQkq -	e2e4 c7c5 g1f3 g7g6 d2d4 f8g7 d4c5 d8a5	294	229	213
B27	Sicilian Defense: Acton Extension	rnbqk1nr/pp1ppp1p/6pb/2p5/2P1P3/5N2/PP1P1PPP/RNBQKB1R w KQkq -	e2e4 c7c5 g1f3 g7g6 c2c4 f8h6	1	0	0
B27	Sicilian Defense: Brussels Gambit	rnbqkbnr/pp1pp1pp/8/2p2p2/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq -	e2e4 c7c5 g1f3 f7f5	8	5	4
B27	Sicilian Defense: Bücker Variation	rnbqkbnr/pp1pppp1/7p/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq -	e2e4 c7c5 g1f3 h7h6	12	16	13
B27	Sicilian Defense: Double-Dutch Gambit	rnbqkb1r/pp1pp1pp/7n/2p2P2/8/5N2/PPPP1PPP/RNBQKB1R w KQkq -	e2e4 c7c5 g1f3 f7f5 e4f5 g8h6	2	1	1
B27	Sicilian Defense: Frederico Variation	rnbqkbnr/pp1pp2p/6p1/2p2p2/3PP3/5N2/PPP2PPP/RNBQKB1R w KQkq -	e2e4 c7c5 g1f3 g7g6 d2d4 f7f5	0	0	0
B27	Sicilian Defense: Hyperaccelerated Dragon	rnbqkbnr/pp1ppp1p/6p1/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq -	e2e4 c7c5 g1f3 g7g6	6613	5542	5008
B27	Sicilian Defense: Hyperaccelerated Fianchetto	rnbqkbnr/pp1ppp1p/6p1/2p5/3PP3/5N2/PPP2PPP/RNBQKB1R b KQkq -	e2e4 c7c5 g1f3 g7g6 d2d4	4542	3747	3496
B27	Sicilian Defense: Hyperaccelerated Pterodactyl, Exchange Variation	rnb1k1nr/pp1ppp1p/6p1/2P5/4P3/2q2N2/P1P2PPP/R1BQKB1R w KQkq -	e2e4 c7c5 g1f3 g7g6 d2d4 f8g7 d4c5 d8a5 b1c3 g7c3 b2c3 a5c3	15	23	18
B27	Sicilian Defense: Hyperaccelerated Pterodactyl	rnbqk1nr/pp1pppbp/6p1/2p5/3PP3/5N2/PPP2PPP/RNBQKB1R w KQkq -	e2e4 c7c5 g1f3 g7g6 d2d4 f8g7	1191	1131	1008
B27	Sicilian Defense: Jalalabad Variation	rnbqkbnr/pp1p1ppp/8/2p1p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq -	e2e4 c7c5 g1f3 e7e5	2	0	3
B27	Sicilian Defense: Katalimov Variation	rnbqkbnr/p2ppppp/1p6/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq -	e2e4 c7c5 g1f3 b7b6	309	301	201
B27	Sicilian Defense: Mongoose Variation	rnb1kbnr/pp1ppppp/8/q1p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq -	e2e4 c7c5 g1f3 d8a5	39	25	28
B27	Sicilian Defense: Polish Gambit	rnbqkbnr/p2ppppp/8/1pp5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq -	e2e4 c7c5 g1f3 b7b5	0	0	0
B27	Sicilian Defense: Quinteros Variation	rnb1kbnr/ppqppppp/8/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq -	e2e4 c7c5 g1f3 d8c7	49	26	24
B27	Sicilian Defense	rnbqkbnr/pp1ppppp/8/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq -	e2e4 c7c5 g1f3	234947	207140	186235
B28	Sicilian Defense: O'Kelly Variation, Aronin System	rnbqkbnr/1p1ppppp/p7/2p5/4P3/5N2/PPPPBPPP/RNBQK2R b KQkq -	e2e4 c7c5 g1f3 a7a6 f1e2	22	26	12
B28	Sicilian Defense: O'Kelly Variation, Kieseritzky System	rnbqkbnr/1p1ppppp/p7/2p5/4P3/1P3N2/P1PP1PPP/RNBQKB1R b KQkq -	e2e4 c7c5 g1f3 a7a6 b2b3	34	37	19
B28	Sicilian Defense: O'Kelly Variation, Maróczy Bind, Paulsen Line	rnbqkbnr/1p1p1ppp/p3p3/2p5/2P1P3/5N2/PP1P1PPP/RNBQKB1R w KQkq -	e2e4 c7c5 g1f3 a7a6 c2c4 e7e6	292	360	257
B28	Sicilian Defense: O'Kelly Variation, Maróczy Bind	rnbqkbnr/1p1ppppp/p7/2p5/2P1P3/5N2/PP1P1PPP/RNBQKB1R b KQkq -	e2e4 c7c5 g1f3 a7a6 c2c4	948	815	644
B28	Sicilian Defense: O'Kelly Variation, Maróczy Bind, Robatsch Line	rnbqkbnr/1p2pppp/p2p4/2p5/2P1P3/5N2/PP1P1PPP/RNBQKB1R w KQkq -	e2e4 c7c5 g1f3 a7a6 c2c4 d7d6	225	192	159
B28	Sicilian Defense: O'Kelly Variation, Normal System, Cortlever Gambit	rnbqkbnr/1p1ppppp/p7/8/2BpP3/5N2/PPP2PPP/RNBQK2R b KQkq -	e2e4 c7c5 g1f3 a7a6 d2d4 c5d4 f1c4	3	7	2
B28	Sicilian Defense: O'Kelly Variation, Normal System	rnbqkbnr/1p1ppppp/p7/2p5/3PP3/5N2/PPP2PPP/RNBQKB1R b KQkq -	e2e4 c7c5 g1f3 a7a6 d2d4	757	1369	574
B28	Sicilian Defense: O'Kelly Variation, Normal System, Smith-Morra Line	rnbqkbnr/1p1ppppp/p7/8/3pP3/2P2N2/PP3PPP/RNBQKB1R b KQkq -	e2e4 c7c5 g1f3 a7a6 d2d4 c5d4 c2c3	26	31	10
B28	Sicilian Defense: O'Kelly Variation, Normal System, Taimanov Line	rnbqkbnr/1p1p1ppp/p7/4p3/3NP3/8/PPP2PPP/RNBQKB1R w KQkq -	e2e4 c7c5 g1f3 a7a6 d2d4 c5d4 f3d4 e7e5	108	164	83
B28	Sicilian Defense: O'Kelly Variation, Normal System, Zagorovsky Line	rnbqkbnr/1p1ppppp/p7/8/3QP3/5N2/PPP2PPP/RNB1KB1R b KQkq -	e2e4 c7c5 g1f3 a7a6 d2d4 c5d4 d1d4	5	6	4
B28	Sicilian Defense: O'Kelly Variation, Quiet System	rnbqkbnr/1p1ppppp/p7/2p5/4P3/3P1N2/PPP2PPP/RNBQKB1R b KQkq -	e2e4 c7c5 g1f3 a7a6 d2d3	80	83	58
B28	Sicilian Defense: O'Kelly Variation, Reti System	rnbqkbnr/1p1ppppp/p7/2p5/4P3/5NP1/PPPP1P1P/RNBQKB1R b KQkq -	e2e4 c7c5 g1f3 a7a6 g2g3	121	100	78
B28	Sicilian Defense: O'Kelly Variation	rnbqkbnr/1p1ppppp/p7/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq -	e2e4 c7c5 g1f3 a7a6	3733	3801	2577
B28	Sicilian Defense: O'Kelly Variation, Venice System, Barcza Line	rnbqkb1r/1p1ppppp/p4n2/2p5/4P3/2P2N2/PP1P1PPP/RNBQKB1R w KQkq -	e2e4 c7c5 g1f3 a7a6 c2c3 g8f6	104	59	52
B28	Sicilian Defense: O'Kelly Variation, Venice System, Gambit Line	rnbqkb1r/1p2pppp/p4n2/2pP4/8/2P2N2/PP1P1PPP/RNBQKB1R w KQkq -	e2e4 c7c5 g1f3 a7a6 c2c3 d7d5 e4d5 g8f6	51	28	36
B28	Sicilian Defense: O'Kelly Variation, Venice System, Ljubojevic Line	rnbqkbnr/3ppppp/p7/1pp5/4P3/2P2N2/PP1P1PPP/RNBQKB1R w KQkq -	e2e4 c7c5 g1f3 a7a6 c2c3 b7b5	30	20	14
B28	Sicilian Defense: O'Kelly Variation, Venice System	rnbqkbnr/1p1ppppp/p7/2p5/4P3/2P2N2/PP1P1PPP/RNBQKB1R b KQkq -	e2e4 c7c5 g1f3 a7a6 c2c3	1203	809	824
B28	Sicilian Defense: O'Kelly Variation, Venice System, Steiner Line	rnbqkbnr/1p2pppp/p2p4/2p5/4P3/2P2N2/PP1P1PPP/RNBQKB1R w KQkq -	e2e4 c7c5 g1f3 a7a6 c2c3 d7d6	168	110	117
B28	Sicilian Defense: O'Kelly Variation, Wing Gambit	rnbqkbnr/1p1ppppp/p7/2p5/1P2P3/5N2/P1PP1PPP/RNBQKB1R b KQkq -	e2e4 c7c5 g1f3 a7a6 b2b4	25	41	9
B28	Sicilian Defense: O'Kelly Variation, Yerevan System	rnbqkbnr/1p1ppppp/p7/2p5/4P3/2N2N2/PPPP1PPP/R1BQKB1R b KQkq -	e2e4 c7c5 g1f3 a7a6 b1c3	500	429	325
B29	Sicilian Defense: Nimzowitsch Variation, Advance Variation	rnbqkb1r/pp1ppppp/5n2/2p1P3/8/5N2/PPPP1PPP/RNBQKB1R b KQkq -	e2e4 c7c5 g1f3 g8f6 e4e5	1209	747	821
B29	Sicilian Defense: Nimzowitsch Variation, Closed Variation	rnbqkb1r/pp1ppppp/5n2/2p5/4P3/2N2N2/PPPP1PPP/R1BQKB1R b KQkq -	e2e4 c7c5 g1f3 g8f6 b1c3	1038	883	811
B29	Sicilian Defense: Nimzowitsch Variation, Exchange Variation	rnbqkb1r/pp1ppppp/8/2p1P3/8/2n2N2/PPPP1PPP/R1BQKB1R w KQkq -	e2e4 c7c5 g1f3 g8f6 e4e5 f6d5 b1c3 d5c3	226	171	167
B29	Sicilian Defense: Nimzowitsch Variation, Main Line	r1bqkb1r/pp1p1ppp/2n5/2ppP3/3P4/5N2/PPP2PPP/R1BQKB1R w KQkq -	e2e4 c7c5 g1f3 g8f6 e4e5 f6d5 b1c3 e7e6 c3d5 e6d5 d2d4 b8c6	251	143	195
B29	Sicilian Defense: Nimzowitsch Variation	rnbqkb1r/pp1ppppp/5n2/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq -	e2e4 c7c5 g1f3 g8f6	2368	1772	1707
B30	Sicilian Defense: Closed Sicilian, Anti-Sveshnikov Variation, Kharlov-Kramnik Line	r1bqk1nr/pp3ppp/2np4/2p1p1b1/2B1P3/2NP4/PPPN1PPP/R1BQK2R w KQkq -	e2e4 c7c5 g1f3 b8c6 b1c3 e7e5 f1c4 f8e7 d2d3 d7d6 f3d2 e7g5	53	23	45
B30	Sicilian Defense: Nyezhmetdinov-Rossolimo Attack	r1bqkbnr/pp1ppppp/2n5/1Bp5/4P3/5N2/PPPP1PPP/RNBQK2R b KQkq -	e2e4 c7c5 g1f3 b8c6 f1b5	16170	10600	12050
B30	Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, San Francisco Gambit	r1bqkbnr/pp1ppppp/8/nBp5/1P2P3/5N2/P1PP1PPP/RNBQK2R b KQkq -	e2e4 c7c5 g1f3 b8c6 f1b5 c6a5 b2b4	1	3	2
B30	Sicilian Defense: Old Sicilian	r1bqkbnr/pp1ppppp/2n5/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq -	e2e4 c7c5 g1f3 b8c6	68220	57521	55000
B30	Sicilian Defense: Rossolimo Variation, Brooklyn Retreat Defense	rnbqkbnr/pp1ppppp/8/1Bp5/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq -	e2e4 c7c5 g1f3 b8c6 f1b5 c6b8	3	2	2
B31	Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation, Gufeld Gambit	r1bqk1nr/pp1p1pbp/2n3p1/1Bp1p3/3PP3/2P2N2/PP3PPP/RNBQ1RK1 b kq -	e2e4 c7c5 g1f3 b8c6 f1b5 g7g6 e1g1 f8g7 c2c3 e7e5 d2d4	188	73	86
B31	Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation, Lutikov Gambit	r1bqk2r/pp1pppbp/2n2np1/1Bp5/3PP3/2P2N2/PP3PPP/RNBQ1RK1 b kq -	e2e4 c7c5 g1f3 b8c6 f1b5 g7g6 e1g1 f8g7 c2c3 g8f6 d2d4	117	86	55
B31	Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation	r1bqkbnr/pp1ppp1p/2n3p1/1Bp5/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq -	e2e4 c7c5 g1f3 b8c6 f1b5 g7g6	8096	5079	6118
B31	Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation, Totsky Attack	r1bqk2r/pp1pppbp/2n2np1/1Bp5/Q3P3/2P2N2/PP1P1PPP/RNB2RK1 b kq -	e2e4 c7c5 g1f3 b8c6 f1b5 g7g6 e1g1 f8g7 c2c3 g8f6 d1a4	79	36	66
B31	Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Gurgenidze Variation	r1bqk1nr/pp1p1pbp/2n3p1/1Bp1p3/1P2P3/5N2/P1PP1PPP/RNBQR1K1 b kq -	e2e4 c7c5 g1f3 b8c6 f1b5 g7g6 e1g1 f8g7 f1e1 e7e5 b2b4	82	55	46
B32	Sicilian Defense: Accelerated Dragon	r1bqkbnr/pp1ppp1p/2n3p1/8/3NP3/8/PPP2PPP/RNBQKB1R w KQkq -	e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g7g6	8837	7662	7935
B32	Sicilian Defense: Flohr Variation	r1b1kbnr/ppqppppp/2n5/8/3NP3/8/PPP2PPP/RNBQKB1R w KQkq -	e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 d8c7	1457	1646	1499
B32	Sicilian Defense: Franco-Sicilian Variation	r1bqkbnr/pp1p1ppp/2n1p3/2p5/3PP3/5N2/PPP2PPP/RNBQKB1R w KQkq -	e2e4 c7c5 g1f3 b8c6 d2d4 e7e6	82	15	16
B32	Sicilian Defense: Godiva Variation	r1b1kbnr/pp1ppppp/1qn5/8/3NP3/8/PPP2PPP/RNBQKB1R w KQkq -	e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 d8b6	1602	2154	1313
B32	Sicilian Defense: Kalashnikov Variation	r1bqkbnr/pp3ppp/2np4/1N2p3/4P3/8/PPP2PPP/RNBQKB1R w KQkq -	e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 e7e5 d4b5 d7d6	3433	3075	2963
B32	Sicilian Defense: Löwenthal Variation	r1bqkbnr/pp1p1ppp/2n5/4p3/3NP3/8/PPP2PPP/RNBQKB1R w KQkq -	e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 e7e5	5375	4560	4322
B32	Sicilian Defense: Nimzo-American Variation	r1bqkbnr/pp2pppp/2n5/3p4/3NP3/8/PPP2PPP/RNBQKB1R w KQkq -	e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 d7d5	108	91	98
B32	Sicilian Defense: O'Kelly Variation, Maróczy Bind, Geller Line	r1bqkbnr/1p1p1ppp/p1n5/4p3/2PNP3/8/PP3PPP/RNBQKB1R w KQkq -	e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 a7a6 c2c4 e7e5	5	4	0
B32	Sicilian Defense: Open	r1bqkbnr/pp1ppppp/2n5/2p5/3PP3/5N2/PPP2PPP/RNBQKB1R b KQkq -	e2e4 c7c5 g1f3 b8c6 d2d4	42965	38874	35878
B32	Sicilian Defense: Open	r1bqkbnr/pp1ppppp/2n5/8/3NP3/8/PPP2PPP/RNBQKB1R b KQkq -	e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4	42594	38618	35713
B32	Sicilian Defense: Open	r1bqkbnr/pp1ppppp/2n5/8/3pP3/5N2/PPP2PPP/RNBQKB1R w KQkq -	e2e4 c7c5 g1f3 b8c6 d2d4 c5d4	42805	38852	35847
B33	Sicilian Defense: Four Knights Variation, Cobra Variation	r1bqk2r/pp1p1ppp/2n1pn2/1Nb5/4P3/2N5/PPP2PPP/R1BQKB1R w KQkq -	e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 b1c3 e7e6 d4b5 f8c5	34	42	43
B33	Sicilian Defense: Lasker-Pelikan Variation, Bird Variation	r2qkb1r/1p3ppp/p1npbn2/4p1B1/4P3/N1N5/PPP2PPP/R2QKB1R w KQkq -	e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 b1c3 e7e5 d4b5 d7d6 c1g5 a7a6 b5a3 c8e6	475	305	311
B33	Sicilian Defense: Lasker-Pelikan Variation, Exchange Variation	r1bqkb1r/pp1p1ppp/2N2n2/4p3/4P3/2N5/PPP2PPP/R1BQKB1R b KQkq -	e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 b1c3 e7e5 d4c6	62	162	66
B33	Sicilian Defense: Lasker-Pelikan Variation	r1bqkb1r/pp1p1ppp/2n2n2/4p3/3NP3/2N5/PPP2PPP/R1BQKB1R w KQkq -	e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 b1c3 e7e5	10237	8540	8700
B33	Sicilian Defense: Lasker-Pelikan Variation, Retreat Variation	r1bqkb1r/pp1p1ppp/2n2n2/4p3/4P3/2N2N2/PPP2PPP/R1BQKB1R b KQkq -	e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 b1c3 e7e5 d4f3	61	193	66
B33	Sicilian Defense: Lasker-Pelikan Variation, Schlechter Variation	r1bqkb1r/pp1p1ppp/2n2n2/4p3/4P3/1NN5/PPP2PPP/R1BQKB1R b KQkq -	e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 b1c3 e7e5 d4b3	122	305	98
B33	Sicilian Defense: Lasker-Pelikan Variation, Sveshnikov Variation, Chelyabinsk Variation	r1bqkb1r/5ppp/p1np1n2/1p1Np1B1/4P3/N7/PPP2PPP/R2QKB1R b KQkq -	e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 b1c3 e7e5 d4b5 d7d6 c1g5 a7a6 b5a3 b7b5 c3d5	3629	2854	4078
B33	Sicilian Defense: Lasker-Pelikan Variation, Sveshnikov Variation, Novosibirsk Variation	r1bqk2r/5pbp/p1np1p2/1p1Np3/4P3/N7/PPP2PPP/R2QKB1R w KQkq -	e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 b1c3 e7e5 d4b5 d7d6 c1g5 a7a6 b5a3 b7b5 g5f6 g7f6 c3d5 f8g7	1129	819	848
B33	Sicilian Defense: Lasker-Pelikan Variation, Sveshnikov Variation, Peresypkin's Sacrifice	r1bqkb1r/5p1p/p1np4/1B1Npp2/4P3/N7/PPP2PPP/R2QK2R b KQkq -	e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 b1c3 e7e5 d4b5 d7d6 c1g5 a7a6 b5a3 b7b5 g5f6 g7f6 c3d5 f6f5 f1b5	118	95	65
B33	Sicilian Defense: Lasker-Pelikan Variation, Sveshnikov Variation	r1bqkb1r/5p1p/p1np4/1p1Npp2/4P3/N7/PPP2PPP/R2QKB1R w KQkq -	e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 b1c3 e7e5 d4b5 d7d6 c1g5 a7a6 b5a3 b7b5 g5f6 g7f6 c3d5 f6f5	1753	1246	1320
B33	Sicilian Defense: Lasker-Pelikan Variation, Sveshnikov Variation	r1bqkb1r/5ppp/p1np1n2/1p2p1B1/4P3/N1N5/PPP2PPP/R2QKB1R w KQkq -	e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 b1c3 e7e5 d4b5 d7d6 c1g5 a7a6 b5a3 b7b5	6620	4965	6299
B33	Sicilian Defense: Open	r1bqkb1r/pp1ppppp/2n2n2/8/3NP3/8/PPP2PPP/RNBQKB1R w KQkq -	e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6	21624	19604	17806
B34	Sicilian Defense: Accelerated Dragon, Exchange Variation	r1bqkbnr/pp1ppp1p/2N3p1/8/4P3/8/PPP2PPP/RNBQKB1R b KQkq -	e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g7g6 d4c6	182	300	138
B34	Sicilian Defense: Accelerated Dragon, Modern Variation	r1bqkbnr/pp1ppp1p/2n3p1/8/3NP3/2N5/PPP2PPP/R1BQKB1R b KQkq -	e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g7g6 b1c3	3855	3657	3068
B35	Sicilian Defense: Accelerated Dragon, Modern Bc4 Variation	r1bqk2r/pp1pppbp/2n2np1/8/2BNP3/2N1B3/PPP2PPP/R2QK2R b KQkq -	e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g7g6 b1c3 f8g7 c1e3 g8f6 f1c4	2168	1747	1752
B35	Sicilian Defense: Dragon Variation, Modern Bc4 Variation	r1bqk2r/pp2ppbp/2np1np1/8/2BNP3/2N1B3/PPP2PPP/R2QK2R w KQkq -	e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g7g6 b1c3 f8g7 c1e3 g8f6 f1c4 d7d6	166	136	104
B36	Sicilian Defense: Accelerated Dragon, Maróczy Bind, Gurgenidze Variation	r1bqkb1r/pp2pp1p/3p1np1/8/2PQP3/2N5/PP3PPP/R1B1KB1R w KQkq -	e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g7g6 c2c4 g8f6 b1c3 c6d4 d1d4 d7d6	486	241	615
B36	Sicilian Defense: Accelerated Dragon, Maróczy Bind	r1bqkbnr/pp1ppp1p/2n3p1/8/2PNP3/8/PP3PPP/RNBQKB1R b KQkq -	e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g7g6 c2c4	3926	2368	4017
B37	Sicilian Defense: Accelerated Fianchetto, Maróczy Bind	r1bqk1nr/pp1pppbp/2n3p1/8/2PNP3/8/PP3PPP/RNBQKB1R w KQkq -	e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g7g6 c2c4 f8g7	2514	1551	2187
B37	Sicilian Defense: Accelerated Fianchetto, Simagin Variation	r1bqk2r/pp2ppbp/2np2pn/8/2P1P3/8/PPN1BPPP/RNBQK2R w KQkq -	g1f3 c7c5 c2c4 g7g6 d2d4 c5d4 f3d4 b8c6 d4c2 f8g7 e2e4 d7d6 f1e2 g8h6	0	0	1
B38	Sicilian Defense: Accelerated Dragon, Maróczy Bind	r1bqk1nr/pp1pppbp/2n3p1/8/2PNP3/4B3/PP3PPP/RN1QKB1R b KQkq -	e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g7g6 c2c4 f8g7 c1e3	2262	1361	2019
B39	Sicilian Defense: Accelerated Dragon, Maróczy Bind, Breyer Variation	r1bqk2r/pp1pppbp/2n3p1/8/2PNP1n1/2N1B3/PP3PPP/R2QKB1R w KQkq -	e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g7g6 c2c4 f8g7 c1e3 g8f6 b1c3 f6g4	722	372	555
B40	Sicilian Defense: Alapin Variation, Sherzer Variation	r1bqkb1r/pp1p1ppp/2n1p3/2pnP3/3P4/2P2N2/PP3PPP/RNBQKB1R w KQkq -	e2e4 c7c5 g1f3 e7e6 c2c3 g8f6 e4e5 f6d5 d2d4 b8c6	21	7	3
B40	Sicilian Defense: Delayed Alapin Variation	rnbqkbnr/pp1p1ppp/4p3/2p5/4P3/2P2N2/PP1P1PPP/RNBQKB1R b KQkq -	e2e4 c7c5 g1f3 e7e6 c2c3	3342	3260	3438
B40	Sicilian Defense: Four Knights Variation, Exchange Variation	r1bqkb1r/pp1p1ppp/2N1pn2/8/4P3/2N5/PPP2PPP/R1BQKB1R b KQkq -	e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 g8f6 b1c3 b8c6 d4c6	482	305	350
B40	Sicilian Defense: Four Knights Variation	r1bqkb1r/pp1p1ppp/2n1pn2/8/3NP3/2N5/PPP2PPP/R1BQKB1R w KQkq -	e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 g8f6 b1c3 b8c6	2353	1775	2187
B40	Sicilian Defense: French Variation, Normal	rnbqkb1r/pp1p1ppp/4pn2/8/3NP3/8/PPP2PPP/RNBQKB1R w KQkq -	e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 g8f6	10247	8536	7867
B40	Sicilian Defense: French Variation, Open	rnbqkbnr/pp1p1ppp/4p3/8/3pP3/5N2/PPP2PPP/RNBQKB1R w KQkq -	e2e4 c7c5 g1f3 e7e6 d2d4 c5d4	41029	39039	34073
B40	Sicilian Defense: French Variation	rnbqkbnr/pp1p1ppp/4p3/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq -	e2e4 c7c5 g1f3 e7e6	55469	52572	46713
B40	Sicilian Defense: French Variation, Westerinen Attack	rnbqkbnr/pp1p1ppp/4p3/2p5/4P3/1P3N2/P1PP1PPP/RNBQKB1R b KQkq -	e2e4 c7c5 g1f3 e7e6 b2b3	1706	1528	1489
B40	Sicilian Defense: Gaw-Paw Variation	rnb1kb1r/pp1p1ppp/1q2pn2/8/3NP3/2N5/PPP2PPP/R1BQKB1R w KQkq -	e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 g8f6 b1c3 d8b6	65	57	43
B40	Sicilian Defense: Kan Variation, Wing Attack, Fianchetto Variation	rnbqkbnr/3p1ppp/p3p3/1p6/3NP3/2N3P1/PPP2P1P/R1BQKB1R b KQkq -	e2e4 c7c5 g1f3 e7e6 b1c3 a7a6 g2g3 b7b5 d2d4 c5d4 f3d4	33	35	36
B40	Sicilian Defense: Kramnik Variation	rnbqkbnr/pp1p1ppp/4p3/2p5/2P1P3/5N2/PP1P1PPP/RNBQKB1R b KQkq -	e2e4 c7c5 g1f3 e7e6 c2c4	1176	1183	1131
B40	Sicilian Defense: Kveinis Variation	rnb1kbnr/pp1p1ppp/1q2p3/8/3NP3/8/PPP2PPP/RNBQKB1R w KQkq -	e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 d8b6	419	361	345
B40	Sicilian Defense: Marshall Counterattack	rnbqkbnr/pp3ppp/4p3/2pp4/3PP3/5N2/PPP2PPP/RNBQKB1R w KQkq -	e2e4 c7c5 g1f3 e7e6 d2d4 d7d5	70	34	29
B40	Sicilian Defense: Paulsen-Basman Defense	rnbqk1nr/pp1p1ppp/4p3/2b5/3NP3/8/PPP2PPP/RNBQKB1R w KQkq -	e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 f8c5	267	210	157
B40	Sicilian Defense: Pin Variation, Jaffe Variation	rnbqk2r/pp1p1ppp/5n2/4p3/1b1NP3/2NB4/PPP2PPP/R1BQK2R w KQkq -	e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 g8f6 b1c3 f8b4 f1d3 e6e5	21	35	26
B40	Sicilian Defense: Pin Variation, Koch Variation	rnbqk2r/pp1p1ppp/4pn2/4P3/1b1N4/2N5/PPP2PPP/R1BQKB1R b KQkq -	e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 g8f6 b1c3 f8b4 e4e5	442	172	155
B40	Sicilian Defense: Pin Variation	rnbqk2r/pp1p1ppp/4pn2/8/1b1NP3/2N5/PPP2PPP/R1BQKB1R w KQkq -	e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 g8f6 b1c3 f8b4	655	441	278
B40	Sicilian Defense: Smith-Morra Gambit Deferred	rnbqkbnr/pp1p1ppp/4p3/8/3pP3/2P2N2/PP3PPP/RNBQKB1R b KQkq -	e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 c2c3	135	174	101
